,station_id,weekend,rain,temp_class,North Hollywood,Port of LA,DTLA,total_trip,stat_name,lat,long,walk_score,transit_score,bike_score,dregioncenter,trip_log
430,3076,1,0,1.0,0,0,1,105,9th & Los Angeles,34.0406,-118.25383799999999,97,100.0,93,0.0201,2.0211892990699383
431,3076,1,0,2.0,0,0,1,32,9th & Los Angeles,34.0406,-118.25383799999999,97,100.0,93,0.0201,1.505149978319906
432,3077,0,0,0.0,0,0,1,63,8th & Wall,34.039871000000005,-118.25003799999999,95,100.0,82,0.0234,1.7993405494535817
433,3077,0,0,1.0,0,0,1,186,8th & Wall,34.039871000000005,-118.25003799999999,95,100.0,82,0.0234,2.2695129442179165
434,3077,0,0,2.0,0,0,1,56,8th & Wall,34.039871000000005,-118.25003799999999,95,100.0,82,0.0234,1.7481880270062005
435,3077,0,1,0.0,0,0,1,6,8th & Wall,34.039871000000005,-118.25003799999999,95,100.0,82,0.0234,0.7781512503836436
436,3077,1,0,0.0,0,0,1,27,8th & Wall,34.039871000000005,-118.25003799999999,95,100.0,82,0.0234,1.4313637641589874
437,3077,1,0,1.0,0,0,1,65,8th & Wall,34.039871000000005,-118.25003799999999,95,100.0,82,0.0234,1.8129133566428555
438,3077,1,0,2.0,0,0,1,13,8th & Wall,34.039871000000005,-118.25003799999999,95,100.0,82,0.0234,1.1139433523068367
439,3078,0,0,0.0,0,0,1,57,Hill & College,34.064281,-118.238937,96,88.0,55,0.0306,1.7558748556724915
440,3078,0,0,1.0,0,0,1,170,Hill & College,34.064281,-118.238937,96,88.0,55,0.0306,2.230448921378274
441,3078,0,0,2.0,0,0,1,61,Hill & College,34.064281,-118.238937,96,88.0,55,0.0306,1.7853298350107671
442,3078,0,1,0.0,0,0,1,2,Hill & College,34.064281,-118.238937,96,88.0,55,0.0306,0.3010299956639812
443,3078,1,0,0.0,0,0,1,23,Hill & College,34.064281,-118.238937,96,88.0,55,0.0306,1.3617278360175928
444,3078,1,0,1.0,0,0,1,88,Hill & College,34.064281,-118.238937,96,88.0,55,0.0306,1.9444826721501687
445,3078,1,0,2.0,0,0,1,22,Hill & College,34.064281,-118.238937,96,88.0,55,0.0306,1.3424226808222062
446,3079,0,0,0.0,0,0,1,6,Temple & Vignes,34.05014,-118.23319199999999,92,93.0,65,0.0351,0.7781512503836436
447,3079,0,0,1.0,0,0,1,50,Temple & Vignes,34.05014,-118.23319199999999,92,93.0,65,0.0351,1.6989700043360187
448,3079,0,0,2.0,0,0,1,24,Temple & Vignes,34.05014,-118.23319199999999,92,93.0,65,0.0351,1.380211241711606
449,3079,0,1,1.0,0,0,1,1,Temple & Vignes,34.05014,-118.23319199999999,92,93.0,65,0.0351,0.0
450,3079,1,0,0.0,0,0,1,1,Temple & Vignes,34.05014,-118.23319199999999,92,93.0,65,0.0351,0.0
451,3079,1,0,1.0,0,0,1,11,Temple & Vignes,34.05014,-118.23319199999999,92,93.0,65,0.0351,1.0413926851582251
452,3079,1,0,2.0,0,0,1,3,Temple & Vignes,34.05014,-118.23319199999999,92,93.0,65,0.0351,0.47712125471966244
453,3081,0,0,0.0,0,0,1,32,Stanford & 12th,34.031890999999995,-118.250183,75,83.0,75,0.0291,1.505149978319906
454,3081,0,0,1.0,0,0,1,90,Stanford & 12th,34.031890999999995,-118.250183,75,83.0,75,0.0291,1.954242509439325
455,3081,0,0,2.0,0,0,1,29,Stanford & 12th,34.031890999999995,-118.250183,75,83.0,75,0.0291,1.462397997898956
456,3081,0,1,0.0,0,0,1,2,Stanford & 12th,34.031890999999995,-118.250183,75,83.0,75,0.0291,0.3010299956639812
457,3081,0,1,1.0,0,0,1,1,Stanford & 12th,34.031890999999995,-118.250183,75,83.0,75,0.0291,0.0
458,3081,1,0,0.0,0,0,1,4,Stanford & 12th,34.031890999999995,-118.250183,75,83.0,75,0.0291,0.6020599913279624
459,3081,1,0,1.0,0,0,1,13,Stanford & 12th,34.031890999999995,-118.250183,75,83.0,75,0.0291,1.1139433523068367
460,3081,1,0,2.0,0,0,1,6,Stanford & 12th,34.031890999999995,-118.250183,75,83.0,75,0.0291,0.7781512503836436
461,3082,0,0,0.0,0,0,1,227,Traction & Rose,34.04652,-118.23741100000001,93,96.0,73,0.0317,2.3560258571931225
462,3082,0,0,1.0,0,0,1,614,Traction & Rose,34.04652,-118.23741100000001,93,96.0,73,0.0317,2.788168371141168
463,3082,0,0,2.0,0,0,1,153,Traction & Rose,34.04652,-118.23741100000001,93,96.0,73,0.0317,2.184691430817599
464,3082,0,1,0.0,0,0,1,6,Traction & Rose,34.04652,-118.23741100000001,93,96.0,73,0.0317,0.7781512503836436
465,3082,0,1,1.0,0,0,1,1,Traction & Rose,34.04652,-118.23741100000001,93,96.0,73,0.0317,0.0
466,3082,1,0,0.0,0,0,1,61,Traction & Rose,34.04652,-118.23741100000001,93,96.0,73,0.0317,1.7853298350107671
467,3082,1,0,1.0,0,0,1,272,Traction & Rose,34.04652,-118.23741100000001,93,96.0,73,0.0317,2.4345689040341987
468,3082,1,0,2.0,0,0,1,46,Traction & Rose,34.04652,-118.23741100000001,93,96.0,73,0.0317,1.662757831681574
469,3082,1,1,0.0,0,0,1,1,Traction & Rose,34.04652,-118.23741100000001,93,96.0,73,0.0317,0.0
470,4125,0,0,0.0,0,1,0,2,Banning's Landing,33.766659000000004,-118.261017,24,29.0,57,0.0257,0.3010299956639812
471,4125,0,0,1.0,0,1,0,5,Banning's Landing,33.766659000000004,-118.261017,24,29.0,57,0.0257,0.6989700043360189
472,4125,0,0,2.0,0,1,0,2,Banning's Landing,33.766659000000004,-118.261017,24,29.0,57,0.0257,0.3010299956639812
473,4125,1,0,1.0,0,1,0,1,Banning's Landing,33.766659000000004,-118.261017,24,29.0,57,0.0257,0.0
474,4125,1,0,2.0,0,1,0,1,Banning's Landing,33.766659000000004,-118.261017,24,29.0,57,0.0257,0.0
475,4126,0,0,0.0,0,1,0,13,Cabrillo Beach,33.710978999999995,-118.284668,48,27.0,62,0.036,1.1139433523068367
476,4126,0,0,1.0,0,1,0,114,Cabrillo Beach,33.710978999999995,-118.284668,48,27.0,62,0.036,2.0569048513364727
477,4126,0,0,2.0,0,1,0,66,Cabrillo Beach,33.710978999999995,-118.284668,48,27.0,62,0.036,1.8195439355418688
478,4126,1,0,0.0,0,1,0,12,Cabrillo Beach,33.710978999999995,-118.284668,48,27.0,62,0.036,1.0791812460476249
479,4126,1,0,1.0,0,1,0,123,Cabrillo Beach,33.710978999999995,-118.284668,48,27.0,62,0.036,2.089905111439398
480,4126,1,0,2.0,0,1,0,43,Cabrillo Beach,33.710978999999995,-118.284668,48,27.0,62,0.036,1.6334684555795864
481,4127,0,0,1.0,0,1,0,11,Catalina Express,33.74892,-118.27519199999999,30,44.0,62,0.0031,1.0413926851582251
482,4127,0,0,2.0,0,1,0,7,Catalina Express,33.74892,-118.27519199999999,30,44.0,62,0.0031,0.8450980400142568
483,4127,1,0,0.0,0,1,0,2,Catalina Express,33.74892,-118.27519199999999,30,44.0,62,0.0031,0.3010299956639812
484,4127,1,0,1.0,0,1,0,13,Catalina Express,33.74892,-118.27519199999999,30,44.0,62,0.0031,1.1139433523068367
485,4127,1,0,2.0,0,1,0,5,Catalina Express,33.74892,-118.27519199999999,30,44.0,62,0.0031,0.6989700043360189
486,4129,0,0,0.0,0,1,0,12,Crafted 22nd St Park,33.725819,-118.28051,52,32.0,77,0.0206,1.0791812460476249
487,4129,0,0,1.0,0,1,0,81,Crafted 22nd St Park,33.725819,-118.28051,52,32.0,77,0.0206,1.9084850188786497
488,4129,0,0,2.0,0,1,0,40,Crafted 22nd St Park,33.725819,-118.28051,52,32.0,77,0.0206,1.6020599913279623
489,4129,1,0,0.0,0,1,0,3,Crafted 22nd St Park,33.725819,-118.28051,52,32.0,77,0.0206,0.47712125471966244
490,4129,1,0,1.0,0,1,0,65,Crafted 22nd St Park,33.725819,-118.28051,52,32.0,77,0.0206,1.8129133566428555
491,4129,1,0,2.0,0,1,0,32,Crafted 22nd St Park,33.725819,-118.28051,52,32.0,77,0.0206,1.505149978319906
492,4130,0,0,0.0,0,1,0,12,DoubleTree Hotel,33.719260999999996,-118.28272199999999,39,39.0,66,0.0275,1.0791812460476249
493,4130,0,0,1.0,0,1,0,57,DoubleTree Hotel,33.719260999999996,-118.28272199999999,39,39.0,66,0.0275,1.7558748556724915
494,4130,0,0,2.0,0,1,0,25,DoubleTree Hotel,33.719260999999996,-118.28272199999999,39,39.0,66,0.0275,1.3979400086720377
495,4130,1,0,0.0,0,1,0,7,DoubleTree Hotel,33.719260999999996,-118.28272199999999,39,39.0,66,0.0275,0.8450980400142568
496,4130,1,0,1.0,0,1,0,53,DoubleTree Hotel,33.719260999999996,-118.28272199999999,39,39.0,66,0.0275,1.724275869600789
497,4130,1,0,2.0,0,1,0,15,DoubleTree Hotel,33.719260999999996,-118.28272199999999,39,39.0,66,0.0275,1.1760912590556813
498,4131,0,0,0.0,0,1,0,16,Downtown Harbor,33.738979,-118.27926599999999,10,18.0,55,0.0076,1.2041199826559248
499,4131,0,0,1.0,0,1,0,66,Downtown Harbor,33.738979,-118.27926599999999,10,18.0,55,0.0076,1.8195439355418688
500,4131,0,0,2.0,0,1,0,16,Downtown Harbor,33.738979,-118.27926599999999,10,18.0,55,0.0076,1.2041199826559248
501,4131,1,0,0.0,0,1,0,6,Downtown Harbor,33.738979,-118.27926599999999,10,18.0,55,0.0076,0.7781512503836436
502,4131,1,0,1.0,0,1,0,102,Downtown Harbor,33.738979,-118.27926599999999,10,18.0,55,0.0076,2.0086001717619175
503,4131,1,0,2.0,0,1,0,12,Downtown Harbor,33.738979,-118.27926599999999,10,18.0,55,0.0076,1.0791812460476249
504,4132,0,0,0.0,0,1,0,10,Fanfare Fountain,33.74913,-118.28018200000001,57,46.0,52,0.0051,1.0
505,4132,0,0,1.0,0,1,0,44,Fanfare Fountain,33.74913,-118.28018200000001,57,46.0,52,0.0051,1.6434526764861874
506,4132,0,0,2.0,0,1,0,11,Fanfare Fountain,33.74913,-118.28018200000001,57,46.0,52,0.0051,1.0413926851582251
507,4132,1,0,0.0,0,1,0,8,Fanfare Fountain,33.74913,-118.28018200000001,57,46.0,52,0.0051,0.9030899869919435
508,4132,1,0,1.0,0,1,0,50,Fanfare Fountain,33.74913,-118.28018200000001,57,46.0,52,0.0051,1.6989700043360187
509,4132,1,0,2.0,0,1,0,15,Fanfare Fountain,33.74913,-118.28018200000001,57,46.0,52,0.0051,1.1760912590556813
510,4133,0,0,0.0,0,1,0,17,Ports O'Call,33.733521,-118.277786,53,43.0,79,0.0125,1.2304489213782739
511,4133,0,0,1.0,0,1,0,113,Ports O'Call,33.733521,-118.277786,53,43.0,79,0.0125,2.0530784434834195
512,4133,0,0,2.0,0,1,0,27,Ports O'Call,33.733521,-118.277786,53,43.0,79,0.0125,1.4313637641589874
513,4133,1,0,0.0,0,1,0,15,Ports O'Call,33.733521,-118.277786,53,43.0,79,0.0125,1.1760912590556813
514,4133,1,0,1.0,0,1,0,57,Ports O'Call,33.733521,-118.277786,53,43.0,79,0.0125,1.7558748556724915
515,4133,1,0,2.0,0,1,0,10,Ports O'Call,33.733521,-118.277786,53,43.0,79,0.0125,1.0
516,4134,0,0,0.0,0,1,0,12,USS IOWA,33.74136,-118.27806899999999,47,36.0,63,0.005,1.0791812460476249
517,4134,0,0,1.0,0,1,0,32,USS IOWA,33.74136,-118.27806899999999,47,36.0,63,0.005,1.505149978319906
518,4134,0,0,2.0,0,1,0,3,USS IOWA,33.74136,-118.27806899999999,47,36.0,63,0.005,0.47712125471966244
519,4134,1,0,0.0,0,1,0,4,USS IOWA,33.74136,-118.27806899999999,47,36.0,63,0.005,0.6020599913279624
520,4134,1,0,1.0,0,1,0,36,USS IOWA,33.74136,-118.27806899999999,47,36.0,63,0.005,1.5563025007672873
521,4134,1,0,2.0,0,1,0,8,USS IOWA,33.74136,-118.27806899999999,47,36.0,63,0.005,0.9030899869919435
522,4135,0,0,0.0,0,1,0,4,Waterfront Park (East),33.772301,-118.26804399999999,61,40.0,90,0.0276,0.6020599913279624
523,4135,0,0,1.0,0,1,0,39,Waterfront Park (East),33.772301,-118.26804399999999,61,40.0,90,0.0276,1.591064607026499
524,4135,0,0,2.0,0,1,0,11,Waterfront Park (East),33.772301,-118.26804399999999,61,40.0,90,0.0276,1.0413926851582251
525,4135,1,0,0.0,0,1,0,3,Waterfront Park (East),33.772301,-118.26804399999999,61,40.0,90,0.0276,0.47712125471966244
526,4135,1,0,1.0,0,1,0,45,Waterfront Park (East),33.772301,-118.26804399999999,61,40.0,90,0.0276,1.6532125137753437
527,4135,1,0,2.0,0,1,0,3,Waterfront Park (East),33.772301,-118.26804399999999,61,40.0,90,0.0276,0.47712125471966244
528,4136,0,0,0.0,0,1,0,2,Waterfront Park (West),33.771759,-118.27654299999999,61,40.0,90,0.0258,0.3010299956639812
529,4136,0,0,1.0,0,1,0,21,Waterfront Park (West),33.771759,-118.27654299999999,61,40.0,90,0.0258,1.3222192947339193
530,4136,0,0,2.0,0,1,0,5,Waterfront Park (West),33.771759,-118.27654299999999,61,40.0,90,0.0258,0.6989700043360189
531,4136,1,0,0.0,0,1,0,4,Waterfront Park (West),33.771759,-118.27654299999999,61,40.0,90,0.0258,0.6020599913279624
532,4136,1,0,1.0,0,1,0,13,Waterfront Park (West),33.771759,-118.27654299999999,61,40.0,90,0.0258,1.1139433523068367
533,4136,1,0,2.0,0,1,0,4,Waterfront Park (West),33.771759,-118.27654299999999,61,40.0,90,0.0258,0.6020599913279624
534,4202,0,0,0.0,0,0,0,33,Abbot Kinney & Cadiz,33.991161,-118.46829199999999,94,55.0,93,0.0364,1.5185139398778875
535,4202,0,0,1.0,0,0,0,6,Abbot Kinney & Cadiz,33.991161,-118.46829199999999,94,55.0,93,0.0364,0.7781512503836436
536,4202,0,1,0.0,0,0,0,1,Abbot Kinney & Cadiz,33.991161,-118.46829199999999,94,55.0,93,0.0364,0.0
537,4202,1,0,0.0,0,0,0,19,Abbot Kinney & Cadiz,33.991161,-118.46829199999999,94,55.0,93,0.0364,1.2787536009528289
538,4202,1,0,1.0,0,0,0,12,Abbot Kinney & Cadiz,33.991161,-118.46829199999999,94,55.0,93,0.0364,1.0791812460476249
539,4204,0,0,0.0,0,0,0,21,Washington & Abbot Kinney,33.988419,-118.45163000000001,91,57.0,92,0.0253,1.3222192947339193
540,4204,0,0,1.0,0,0,0,2,Washington & Abbot Kinney,33.988419,-118.45163000000001,91,57.0,92,0.0253,0.3010299956639812
541,4204,1,0,0.0,0,0,0,5,Washington & Abbot Kinney,33.988419,-118.45163000000001,91,57.0,92,0.0253,0.6989700043360189
542,4204,1,0,1.0,0,0,0,4,Washington & Abbot Kinney,33.988419,-118.45163000000001,91,57.0,92,0.0253,0.6020599913279624
543,4205,0,0,0.0,0,0,0,5,Venice & Lincoln,33.993771,-118.453667,91,57.0,79,0.0228,0.6989700043360189
544,4205,0,0,1.0,0,0,0,3,Venice & Lincoln,33.993771,-118.453667,91,57.0,79,0.0228,0.47712125471966244
545,4205,1,0,0.0,0,0,0,8,Venice & Lincoln,33.993771,-118.453667,91,57.0,79,0.0228,0.9030899869919435
546,4205,1,0,1.0,0,0,0,9,Venice & Lincoln,33.993771,-118.453667,91,57.0,79,0.0228,0.9542425094393249
547,4206,0,0,0.0,0,0,0,18,California & Lincoln,33.998340999999996,-118.46101399999999,81,55.0,40,0.0268,1.255272505103306
548,4206,0,0,1.0,0,0,0,4,California & Lincoln,33.998340999999996,-118.46101399999999,81,55.0,40,0.0268,0.6020599913279624
549,4206,1,0,0.0,0,0,0,1,California & Lincoln,33.998340999999996,-118.46101399999999,81,55.0,40,0.0268,0.0
550,4206,1,0,1.0,0,0,0,2,California & Lincoln,33.998340999999996,-118.46101399999999,81,55.0,40,0.0268,0.3010299956639812
551,4207,0,0,0.0,0,0,0,15,Rose & 7th,34.000881,-118.46891000000001,92,55.0,95,0.0336,1.1760912590556813
552,4207,0,0,1.0,0,0,0,3,Rose & 7th,34.000881,-118.46891000000001,92,55.0,95,0.0336,0.47712125471966244
553,4207,1,0,0.0,0,0,0,7,Rose & 7th,34.000881,-118.46891000000001,92,55.0,95,0.0336,0.8450980400142568
554,4207,1,0,1.0,0,0,0,6,Rose & 7th,34.000881,-118.46891000000001,92,55.0,95,0.0336,0.7781512503836436
555,4208,0,0,0.0,0,0,0,14,Rose & Rennie,33.99868,-118.472977,87,55.0,94,0.038,1.146128035678238
556,4208,0,0,1.0,0,0,0,2,Rose & Rennie,33.99868,-118.472977,87,55.0,94,0.038,0.3010299956639812
557,4208,1,0,0.0,0,0,0,5,Rose & Rennie,33.99868,-118.472977,87,55.0,94,0.038,0.6989700043360189
558,4208,1,0,1.0,0,0,0,2,Rose & Rennie,33.99868,-118.472977,87,55.0,94,0.038,0.3010299956639812
559,4208,1,1,0.0,0,0,0,1,Rose & Rennie,33.99868,-118.472977,87,55.0,94,0.038,0.0
560,4209,0,0,0.0,0,0,0,56,Rose & Main,33.996239,-118.477448,92,55.0,95,0.043,1.7481880270062005
561,4209,0,0,1.0,0,0,0,16,Rose & Main,33.996239,-118.477448,92,55.0,95,0.043,1.2041199826559248
562,4209,0,1,0.0,0,0,0,1,Rose & Main,33.996239,-118.477448,92,55.0,95,0.043,0.0
563,4209,1,0,0.0,0,0,0,16,Rose & Main,33.996239,-118.477448,92,55.0,95,0.043,1.2041199826559248
564,4209,1,0,1.0,0,0,0,26,Rose & Main,33.996239,-118.477448,92,55.0,95,0.043,1.414973347970818
565,4210,0,0,0.0,0,0,0,126,Ocean Front Walk & North Venice,33.984341,-118.47155,88,54.0,92,0.0428,2.100370545117563
566,4210,0,0,1.0,0,0,0,34,Ocean Front Walk & North Venice,33.984341,-118.47155,88,54.0,92,0.0428,1.5314789170422551
567,4210,1,0,0.0,0,0,0,46,Ocean Front Walk & North Venice,33.984341,-118.47155,88,54.0,92,0.0428,1.662757831681574
568,4210,1,0,1.0,0,0,0,33,Ocean Front Walk & North Venice,33.984341,-118.47155,88,54.0,92,0.0428,1.5185139398778875
569,4210,1,1,0.0,0,0,0,2,Ocean Front Walk & North Venice,33.984341,-118.47155,88,54.0,92,0.0428,0.3010299956639812
570,4211,0,0,0.0,0,0,0,57,Pacific & North Venice,33.984928000000004,-118.46996299999999,93,55.0,99,0.0411,1.7558748556724915
571,4211,0,0,1.0,0,0,0,6,Pacific & North Venice,33.984928000000004,-118.46996299999999,93,55.0,99,0.0411,0.7781512503836436
572,4211,0,1,0.0,0,0,0,2,Pacific & North Venice,33.984928000000004,-118.46996299999999,93,55.0,99,0.0411,0.3010299956639812
573,4211,1,0,0.0,0,0,0,40,Pacific & North Venice,33.984928000000004,-118.46996299999999,93,55.0,99,0.0411,1.6020599913279623
574,4211,1,0,1.0,0,0,0,6,Pacific & North Venice,33.984928000000004,-118.46996299999999,93,55.0,99,0.0411,0.7781512503836436
575,4212,0,0,0.0,0,0,0,67,Windward & Main,33.988129,-118.471741,94,55.0,99,0.0409,1.8260748027008264
576,4212,0,0,1.0,0,0,0,5,Windward & Main,33.988129,-118.471741,94,55.0,99,0.0409,0.6989700043360189
577,4212,0,1,0.0,0,0,0,2,Windward & Main,33.988129,-118.471741,94,55.0,99,0.0409,0.3010299956639812
578,4212,1,0,0.0,0,0,0,22,Windward & Main,33.988129,-118.471741,94,55.0,99,0.0409,1.3424226808222062
579,4212,1,0,1.0,0,0,0,17,Windward & Main,33.988129,-118.471741,94,55.0,99,0.0409,1.2304489213782739
580,4213,0,0,0.0,0,0,0,6,7th & Westminster,33.995369000000004,-118.464798,69,72.0,67,0.0314,0.7781512503836436
581,4213,0,0,1.0,0,0,0,2,7th & Westminster,33.995369000000004,-118.464798,69,72.0,67,0.0314,0.3010299956639812
582,4213,1,0,0.0,0,0,0,1,7th & Westminster,33.995369000000004,-118.464798,69,72.0,67,0.0314,0.0
583,4214,0,0,0.0,0,0,0,247,Ocean Front Walk & Navy,33.99556,-118.48155200000001,90,53.0,100,0.0471,2.392696953259666
584,4214,0,0,1.0,0,0,0,51,Ocean Front Walk & Navy,33.99556,-118.48155200000001,90,53.0,100,0.0471,1.7075701760979363
585,4214,0,1,0.0,0,0,0,5,Ocean Front Walk & Navy,33.99556,-118.48155200000001,90,53.0,100,0.0471,0.6989700043360189
586,4214,1,0,0.0,0,0,0,97,Ocean Front Walk & Navy,33.99556,-118.48155200000001,90,53.0,100,0.0471,1.9867717342662448
587,4214,1,0,1.0,0,0,0,49,Ocean Front Walk & Navy,33.99556,-118.48155200000001,90,53.0,100,0.0471,1.6901960800285136
588,4214,1,1,0.0,0,0,0,2,Ocean Front Walk & Navy,33.99556,-118.48155200000001,90,53.0,100,0.0471,0.3010299956639812
589,4215,0,0,0.0,0,0,0,107,Downtown Santa Monica Expo Line Station,34.014309000000004,-118.49134099999999,93,82.0,90,0.0555,2.0293837776852097
590,4215,0,0,1.0,0,0,0,28,Downtown Santa Monica Expo Line Station,34.014309000000004,-118.49134099999999,93,82.0,90,0.0555,1.4471580313422192
591,4215,1,0,0.0,0,0,0,42,Downtown Santa Monica Expo Line Station,34.014309000000004,-118.49134099999999,93,82.0,90,0.0555,1.6232492903979006
592,4215,1,0,1.0,0,0,0,23,Downtown Santa Monica Expo Line Station,34.014309000000004,-118.49134099999999,93,82.0,90,0.0555,1.3617278360175928
593,4215,1,1,0.0,0,0,0,1,Downtown Santa Monica Expo Line Station,34.014309000000004,-118.49134099999999,93,82.0,90,0.0555,0.0
594,4216,0,0,0.0,0,0,0,32,17th St / SMC Expo Line Station,34.023392,-118.47963700000001,94,81.0,88,0.0459,1.505149978319906
595,4216,0,0,1.0,0,0,0,3,17th St / SMC Expo Line Station,34.023392,-118.47963700000001,94,81.0,88,0.0459,0.47712125471966244
596,4216,1,0,0.0,0,0,0,8,17th St / SMC Expo Line Station,34.023392,-118.47963700000001,94,81.0,88,0.0459,0.9030899869919435
597,4216,1,0,1.0,0,0,0,4,17th St / SMC Expo Line Station,34.023392,-118.47963700000001,94,81.0,88,0.0459,0.6020599913279624
598,4220,0,0,0.0,0,0,1,84,Park & Echo Park,34.074829,-118.258728,85,61.0,56,0.022,1.9242792860618816
599,4220,0,0,1.0,0,0,1,349,Park & Echo Park,34.074829,-118.258728,85,61.0,56,0.022,2.5428254269591797
600,4220,0,0,2.0,0,0,1,133,Park & Echo Park,34.074829,-118.258728,85,61.0,56,0.022,2.123851640967086
601,4220,0,1,0.0,0,0,1,3,Park & Echo Park,34.074829,-118.258728,85,61.0,56,0.022,0.47712125471966244
602,4220,1,0,0.0,0,0,1,30,Park & Echo Park,34.074829,-118.258728,85,61.0,56,0.022,1.4771212547196624
603,4220,1,0,1.0,0,0,1,126,Park & Echo Park,34.074829,-118.258728,85,61.0,56,0.022,2.100370545117563
604,4220,1,0,2.0,0,0,1,33,Park & Echo Park,34.074829,-118.258728,85,61.0,56,0.022,1.5185139398778875
605,4227,0,0,0.0,0,0,1,31,Grand / LATTC,34.0298,-118.27030900000001,76,100.0,85,0.0252,1.4913616938342726
606,4227,0,0,1.0,0,0,1,165,Grand / LATTC,34.0298,-118.27030900000001,76,100.0,85,0.0252,2.2174839442139063
607,4227,0,0,2.0,0,0,1,77,Grand / LATTC,34.0298,-118.27030900000001,76,100.0,85,0.0252,1.8864907251724818
608,4227,0,1,1.0,0,0,1,1,Grand / LATTC,34.0298,-118.27030900000001,76,100.0,85,0.0252,0.0
609,4227,1,0,0.0,0,0,1,5,Grand / LATTC,34.0298,-118.27030900000001,76,100.0,85,0.0252,0.6989700043360189
610,4227,1,0,1.0,0,0,1,29,Grand / LATTC,34.0298,-118.27030900000001,76,100.0,85,0.0252,1.462397997898956
611,4227,1,0,2.0,0,0,1,17,Grand / LATTC,34.0298,-118.27030900000001,76,100.0,85,0.0252,1.2304489213782739
612,4245,0,0,0.0,0,0,1,37,University & Hoover,34.02404,-118.283409,91,77.0,98,0.0345,1.568201724066995
613,4245,0,0,1.0,0,0,1,115,University & Hoover,34.02404,-118.283409,91,77.0,98,0.0345,2.060697840353612
614,4245,0,0,2.0,0,0,1,46,University & Hoover,34.02404,-118.283409,91,77.0,98,0.0345,1.662757831681574
615,4245,0,1,1.0,0,0,1,2,University & Hoover,34.02404,-118.283409,91,77.0,98,0.0345,0.3010299956639812
616,4245,1,0,0.0,0,0,1,12,University & Hoover,34.02404,-118.283409,91,77.0,98,0.0345,1.0791812460476249
617,4245,1,0,1.0,0,0,1,57,University & Hoover,34.02404,-118.283409,91,77.0,98,0.0345,1.7558748556724915
618,4245,1,0,2.0,0,0,1,10,University & Hoover,34.02404,-118.283409,91,77.0,98,0.0345,1.0
619,4246,0,0,0.0,0,0,1,50,32nd & Figueroa,34.023708,-118.27916699999999,93,81.0,100,0.0331,1.6989700043360187
620,4246,0,0,1.0,0,0,1,148,32nd & Figueroa,34.023708,-118.27916699999999,93,81.0,100,0.0331,2.1702617153949575
621,4246,0,0,2.0,0,0,1,48,32nd & Figueroa,34.023708,-118.27916699999999,93,81.0,100,0.0331,1.6812412373755872
622,4246,1,0,0.0,0,0,1,19,32nd & Figueroa,34.023708,-118.27916699999999,93,81.0,100,0.0331,1.2787536009528289
623,4246,1,0,1.0,0,0,1,57,32nd & Figueroa,34.023708,-118.27916699999999,93,81.0,100,0.0331,1.7558748556724915
624,4246,1,0,2.0,0,0,1,12,32nd & Figueroa,34.023708,-118.27916699999999,93,81.0,100,0.0331,1.0791812460476249
625,4246,1,1,0.0,0,0,1,1,32nd & Figueroa,34.023708,-118.27916699999999,93,81.0,100,0.0331,0.0
626,4247,0,0,0.0,0,0,1,1,25th & Vermont,34.033642,-118.29131299999999,93,64.0,80,0.0315,0.0
627,4247,0,0,1.0,0,0,1,43,25th & Vermont,34.033642,-118.29131299999999,93,64.0,80,0.0315,1.6334684555795864
628,4247,0,0,2.0,0,0,1,20,25th & Vermont,34.033642,-118.29131299999999,93,64.0,80,0.0315,1.3010299956639813
629,4247,1,0,0.0,0,0,1,3,25th & Vermont,34.033642,-118.29131299999999,93,64.0,80,0.0315,0.47712125471966244
630,4247,1,0,1.0,0,0,1,23,25th & Vermont,34.033642,-118.29131299999999,93,64.0,80,0.0315,1.3617278360175928
631,4247,1,0,2.0,0,0,1,11,25th & Vermont,34.033642,-118.29131299999999,93,64.0,80,0.0315,1.0413926851582251
632,4248,0,0,0.0,0,0,1,24,29th & Ellendale,34.028351,-118.288673,85,69.0,90,0.0336,1.380211241711606
633,4248,0,0,1.0,0,0,1,92,29th & Ellendale,34.028351,-118.288673,85,69.0,90,0.0336,1.9637878273455553
634,4248,0,0,2.0,0,0,1,49,29th & Ellendale,34.028351,-118.288673,85,69.0,90,0.0336,1.6901960800285136
635,4248,0,1,0.0,0,0,1,1,29th & Ellendale,34.028351,-118.288673,85,69.0,90,0.0336,0.0
636,4248,1,0,0.0,0,0,1,19,29th & Ellendale,34.028351,-118.288673,85,69.0,90,0.0336,1.2787536009528289
637,4248,1,0,1.0,0,0,1,34,29th & Ellendale,34.028351,-118.288673,85,69.0,90,0.0336,1.5314789170422551
638,4248,1,0,2.0,0,0,1,13,29th & Ellendale,34.028351,-118.288673,85,69.0,90,0.0336,1.1139433523068367
639,4249,0,0,0.0,0,0,1,39,Figueroa & McCarthy Way,34.020302,-118.281181,90,80.0,100,0.037,1.591064607026499
640,4249,0,0,1.0,0,0,1,193,Figueroa & McCarthy Way,34.020302,-118.281181,90,80.0,100,0.037,2.285557309007774
641,4249,0,0,2.0,0,0,1,86,Figueroa & McCarthy Way,34.020302,-118.281181,90,80.0,100,0.037,1.9344984512435677
642,4249,0,1,1.0,0,0,1,2,Figueroa & McCarthy Way,34.020302,-118.281181,90,80.0,100,0.037,0.3010299956639812
